0.0430000000000000	0.0230000000000000
0.0359984205731464	0.0202260287459398
0.0301118416459380	0.0178916727918017
0.0252524922054795	0.0159657383391635
0.0213326012388752	0.0144170315896032
0.0182643977332297	0.0132143587446987
0.0159601106756473	0.0123265260060279
0.0143319690532327	0.0117223395751686
0.0132922018530902	0.0113706056536989
0.0127530380623244	0.0112401304431966
0.0126267066680396	0.0112997201452396
0.0128254366573405	0.0115181809614059
0.0132614570173314	0.0118643190932733
0.0138469967351168	0.0123069407424197
0.0144942847978013	0.0128148521104231
0.0151155501924892	0.0133568593988613
0.0156230219062851	0.0139017688093123
0.0159367004420319	0.0144206218502322
0.0160506085722177	0.0149057509203041
0.0159997679800036	0.0153612808600089
0.0158196354631358	0.0157914616610412
0.0155456678193603	0.0162005433150955
0.0152133218464231	0.0165927758138662
0.0148580543420702	0.0169724091490479
0.0145153221040477	0.0173436933123348
0.0142190778587438	0.0177109021862136
0.0139793702268129	0.0180786893479333
0.0137871037072496	0.0184520124615309
0.0136326454637187	0.0188358377261214
0.0135063626598852	0.0192351313408201
0.0133986224594138	0.0196548595047420
0.0132997920259695	0.0200999884170022
0.0132002385232171	0.0205754842767159
0.0130905133940501	0.0210858933893841
0.0129666939529464	0.0216231709605412
0.0128312102198547	0.0221647970946582
0.0126868428693103	0.0226874529042488
0.0125363725758486	0.0231678195018263
0.0123825800140052	0.0235825779999044
0.0122282458583153	0.0239084095109964
0.0120761507833144	0.0241219951476159
0.0119290582767925	0.0242002491382266
0.0117884865937981	0.0241369756812857
0.0116538895794104	0.0239539800237864
0.0115245268146330	0.0236757023534016
0.0113996578804697	0.0233265828578045
0.0112785423579240	0.0229310617246682
0.0111604398279997	0.0225135791416658
0.0110446098717004	0.0220985752964703
0.0109303127481823	0.0217104648417760
0.0108170274518316	0.0213654262299821
0.0107047642816986	0.0210596323038598
0.0105936126499336	0.0207862770017807
0.0104836619686870	0.0205385542621160
0.0103750016501092	0.0203096580232372
0.0102677211063507	0.0200927822235158
0.0101619097495617	0.0198811208013232
0.0100576569917121	0.0196678677411129
0.00995504592402933	0.0194478295742803
0.00985413663464557	0.0192216813788249
0.00975498398033184	0.0189914328569207
0.00965764281785917	0.0187590937107417
0.00956216800399856	0.0185266736424618
0.00946861439552103	0.0182961823542549
0.00937703684919760	0.0180696295482951
0.00928749022179927	0.0178490249267562
0.00920000531547315	0.0176360382951925
0.00911448008828461	0.0174304623458656
0.00903076689067425	0.0172314453262286
0.00894871803194088	0.0170381349023933
0.00886818582138332	0.0168496787404716
0.00878902256830039	0.0166652245065753
0.00871108058199090	0.0164839198668163
0.00863421217175367	0.0163049124873064
0.00855827984073683	0.0161274198298001
0.00848323340036968	0.0159512571417769
